Brand,Model,Transmission,Fuel type,Year of Manufacture,Median_Price
Toyota,Hilux,Manual,Diesel,2013,12227386.95
Toyota,Hilux,Manual,Diesel,2014,12225000.0
Toyota,Hilux,Manual,Diesel,2015,12227386.95
Toyota,Hilux,Manual,Diesel,2016,18995334.86
Toyota,Hilux,Manual,Diesel,2017,18995334.86
Toyota,Hilux,Manual,Diesel,2018,18995334.86
Toyota,Hilux,Manual,Diesel,2019,18995334.86
Toyota,Hilux,Manual,Diesel,2020,18995334.86
Toyota,Hilux,Manual,Diesel,2021,18995334.86
Toyota,Hilux,Manual,Diesel,2022,14076235.07
Toyota,Hilux,Manual,Diesel,2023,14076235.07
Toyota,Hilux,Manual,Diesel,2024,14076235.07
Toyota,Hilux,Manual,Diesel,2025,14075000.0
Toyota,Hilux,Tiptronic,Diesel,2020,26000000.0
Toyota,Hilux,Tiptronic,Diesel,2021,26000052.09
Toyota,Hilux,Tiptronic,Diesel,2022,26800030.84
Toyota,Hilux,Tiptronic,Diesel,2023,26800000.0
Toyota,Hilux,Tiptronic,Diesel,2024,30569930.71
Toyota,Hilux,Tiptronic,Diesel,2025,28474986.35
Toyota,Land Cruiser Prado,Automatic,Diesel,2006,22000000.0
Toyota,Land Cruiser Prado,Automatic,Diesel,2007,21250000.0
Toyota,Land Cruiser Prado,Automatic,Diesel,2008,22000000.0
Toyota,Land Cruiser Prado,Automatic,Diesel,2009,22000944.25
Toyota,Land Cruiser Prado,Automatic,Diesel,2010,22000944.25
Toyota,Land Cruiser Prado,Automatic,Diesel,2011,35000758.5
Toyota,Land Cruiser Prado,Automatic,Diesel,2012,35000000.0
Toyota,Land Cruiser Prado,Automatic,Diesel,2013,35000758.5
Toyota,Land Cruiser Prado,Automatic,Diesel,2014,41000000.0
Toyota,Land Cruiser Prado,Automatic,Diesel,2015,47245701.96
Toyota,Land Cruiser Prado,Automatic,Diesel,2016,46497075.04
Toyota,Land Cruiser Prado,Automatic,Diesel,2017,45998547.05
Toyota,Land Cruiser Prado,Automatic,Diesel,2018,25000000.0
Toyota,Land Cruiser Prado,Automatic,Diesel,2019,25004815.81
Toyota,Land Cruiser Prado,Automatic,Diesel,2020,25004815.81
Toyota,Land Cruiser Prado,Automatic,Diesel,2021,25004815.81
Toyota,Land Cruiser Prado,Automatic,Diesel,2022,80995028.7
Toyota,Land Cruiser Prado,Automatic,Diesel,2023,80995028.7
Toyota,Land Cruiser Prado,Automatic,Diesel,2024,80995028.7
Toyota,Land Cruiser Prado,Automatic,Diesel,2025,77000000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2001,11200000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2002,14850000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2003,16486239.5
Toyota,Land Cruiser Prado,Automatic,Petrol,2004,16000000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2005,16019266.35
Toyota,Land Cruiser Prado,Automatic,Petrol,2006,18751466.33
Toyota,Land Cruiser Prado,Automatic,Petrol,2007,18750000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2008,19500000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2009,27850000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2010,30199718.12
Toyota,Land Cruiser Prado,Automatic,Petrol,2011,30999962.2
Toyota,Land Cruiser Prado,Automatic,Petrol,2012,32000000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2013,35999477.03
Toyota,Land Cruiser Prado,Automatic,Petrol,2014,39499011.37
Toyota,Land Cruiser Prado,Automatic,Petrol,2015,42497402.71
Toyota,Land Cruiser Prado,Automatic,Petrol,2016,42497402.71
Toyota,Land Cruiser Prado,Automatic,Petrol,2017,46816288.34
Toyota,Land Cruiser Prado,Automatic,Petrol,2018,44750000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2019,44778873.42
Toyota,Land Cruiser Prado,Automatic,Petrol,2020,67480974.39
Toyota,Land Cruiser Prado,Automatic,Petrol,2021,67480974.39
Toyota,Land Cruiser Prado,Automatic,Petrol,2022,57272323.23
Toyota,Land Cruiser Prado,Automatic,Petrol,2023,57250000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2024,67498931.56
Toyota,Land Cruiser Prado,Automatic,Petrol,2025,67739193.67
Toyota,Land Cruiser Prado,Manual,Diesel,2000,13999999.0
Toyota,Land Cruiser Prado,Manual,Diesel,2001,14000438.81
Toyota,Land Cruiser Prado,Manual,Diesel,2002,14000438.81
Toyota,Land Cruiser Prado,Manual,Diesel,2003,14000438.81
Toyota,Land Cruiser Prado,Manual,Diesel,2004,19850284.43
Toyota,Land Cruiser Prado,Manual,Diesel,2005,19850284.43
Toyota,Land Cruiser Prado,Manual,Diesel,2006,19850284.43
Toyota,Land Cruiser Prado,Manual,Diesel,2007,19850000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2008,19850284.43
Toyota,Land Cruiser Prado,Manual,Diesel,2009,20000000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2010,20000280.44
Toyota,Land Cruiser Prado,Manual,Diesel,2011,20000280.44
Toyota,Land Cruiser Prado,Manual,Diesel,2012,37999802.34
Toyota,Land Cruiser Prado,Manual,Diesel,2013,37999802.34
Toyota,Land Cruiser Prado,Manual,Diesel,2014,37999802.34
Toyota,Land Cruiser Prado,Manual,Diesel,2015,43499656.25
Toyota,Land Cruiser Prado,Manual,Diesel,2016,43499656.25
Toyota,Land Cruiser Prado,Manual,Diesel,2017,47999536.72
Toyota,Land Cruiser Prado,Manual,Diesel,2018,47999536.72
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2012,36500000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2013,36500831.37
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2014,36500831.37
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2015,62500140.78
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2016,62500140.78
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2017,62500000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2018,62500140.78
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2019,62500140.78
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2020,62500140.78
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2021,73499848.6
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2022,73499848.6
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2023,73499848.6
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2024,81499636.11
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2025,84999543.14
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2010,48000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2011,48000136.85
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2012,48000136.85
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2013,44000483.06
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2014,44000483.06
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2015,44000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2016,46000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2017,49400000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2018,49400079.1
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2019,55000000.96
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2020,55000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2021,57249761.61
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2022,57249761.61
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2023,55000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2024,69999576.94
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2025,61999789.43
Toyota,Land Cruiser Sahara,Automatic,Diesel,2003,31200000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2004,31237041.2
Toyota,Land Cruiser Sahara,Automatic,Diesel,2005,31237041.2
Toyota,Land Cruiser Sahara,Automatic,Diesel,2006,31237041.2
Toyota,Land Cruiser Sahara,Automatic,Diesel,2007,55011504.93
Toyota,Land Cruiser Sahara,Automatic,Diesel,2008,55011504.93
Toyota,Land Cruiser Sahara,Automatic,Diesel,2009,55011504.93
Toyota,Land Cruiser Sahara,Automatic,Diesel,2010,55000000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2011,62469884.69
Toyota,Land Cruiser Sahara,Automatic,Diesel,2012,61989102.17
Toyota,Land Cruiser Sahara,Automatic,Diesel,2013,57750000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2014,64219901.82
Toyota,Land Cruiser Sahara,Automatic,Diesel,2015,91969461.22
Toyota,Land Cruiser Sahara,Automatic,Diesel,2016,79500000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2017,105000000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2018,105024778.63
Toyota,Land Cruiser Sahara,Automatic,Diesel,2019,119942557.02
Toyota,Land Cruiser Sahara,Automatic,Diesel,2020,119942557.02
Toyota,Land Cruiser Sahara,Automatic,Diesel,2021,119942557.02
Toyota,Land Cruiser Sahara,Automatic,Diesel,2022,104975636.56
Toyota,Land Cruiser Sahara,Automatic,Diesel,2023,104900000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2024,114961666.4
Toyota,Land Cruiser Sahara,Automatic,Petrol,2003,21700000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2004,21000000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2005,21007260.96
Toyota,Land Cruiser Sahara,Automatic,Petrol,2006,39551548.28
Toyota,Land Cruiser Sahara,Automatic,Petrol,2007,39550000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2008,42500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2009,42501338.77
Toyota,Land Cruiser Sahara,Automatic,Petrol,2010,58987623.98
Toyota,Land Cruiser Sahara,Automatic,Petrol,2011,58987623.98
Toyota,Land Cruiser Sahara,Automatic,Petrol,2012,46000000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2013,46008578.03
Toyota,Land Cruiser Sahara,Automatic,Petrol,2014,62501108.12
Toyota,Land Cruiser Sahara,Automatic,Petrol,2015,62500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2016,84986794.55
Toyota,Land Cruiser Sahara,Automatic,Petrol,2017,70500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2018,70513565.14
Toyota,Land Cruiser Sahara,Automatic,Petrol,2019,70513565.14
Toyota,Land Cruiser Sahara,Automatic,Petrol,2020,70513565.14
Toyota,Land Cruiser Sahara,Automatic,Petrol,2021,98747755.51
Toyota,Land Cruiser Sahara,Automatic,Petrol,2022,98747755.51
Toyota,Land Cruiser Sahara,Automatic,Petrol,2023,98747755.51
Toyota,Land Cruiser Sahara,Automatic,Petrol,2024,99493890.18
Toyota,Land Cruiser Sahara,Manual,Diesel,2000,22500000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2001,22500462.83
Toyota,Land Cruiser Sahara,Manual,Diesel,2002,22500462.83
Toyota,Land Cruiser Sahara,Manual,Diesel,2003,22500462.83
Toyota,Land Cruiser Sahara,Manual,Diesel,2004,22500000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2005,22500462.83
Toyota,Land Cruiser Sahara,Manual,Diesel,2006,22500462.83
Toyota,Land Cruiser Sahara,Manual,Diesel,2007,22500462.83
Toyota,Land Cruiser Sahara,Manual,Diesel,2008,22500462.83
Toyota,Land Cruiser Sahara,Manual,Diesel,2009,22500462.83
Toyota,Land Cruiser Sahara,Manual,Diesel,2010,41199966.13
Toyota,Land Cruiser Sahara,Manual,Diesel,2011,41199966.13
Toyota,Land Cruiser Sahara,Manual,Diesel,2012,41199966.13
Toyota,Land Cruiser Sahara,Manual,Diesel,2013,41199966.13
Toyota,Land Cruiser Sahara,Manual,Diesel,2014,41199966.13
Toyota,Land Cruiser Sahara,Manual,Diesel,2015,41199966.13
Toyota,Land Cruiser Sahara,Manual,Diesel,2016,73499108.2
Toyota,Land Cruiser Sahara,Manual,Diesel,2017,73499108.2
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2011,57500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2012,57500431.62
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2013,57500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2014,65000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2015,65000232.41
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2016,78749867.19
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2017,78749867.19
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2018,78749867.19
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2019,78749867.19
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2020,78749867.19
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2021,109999037.15
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2022,109999037.15
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2023,109999037.15
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2024,109999037.15
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2003,22000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2004,22001265.46
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2005,22001265.46
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2006,43500694.39
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2007,43500694.39
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2008,43500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2009,43500694.39
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2010,44500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2011,44500667.83
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2012,44500667.83
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2013,84499605.37
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2014,84499605.37
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2015,84499605.37
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2016,94999387.94
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2017,94999387.94
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2018,94999387.94
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2019,94999387.94
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2020,98499248.72
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2021,98499248.72
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2022,98499248.72
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2023,98499248.72
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2024,99499130.28
Toyota,Other Model,Automatic,Petrol,2001,3300000.0
Toyota,Other Model,Automatic,Petrol,2002,3301629.1
Toyota,Other Model,Automatic,Petrol,2003,3301629.1
Toyota,Other Model,Automatic,Petrol,2004,3301629.1
Toyota,Other Model,Automatic,Petrol,2005,28500959.75
Toyota,Other Model,Automatic,Petrol,2006,28500959.75
Toyota,Other Model,Automatic,Petrol,2007,28500000.0
Toyota,Other Model,Automatic,Petrol,2008,28500000.0
Toyota,Other Model,Automatic,Petrol,2009,28500959.75
Toyota,Other Model,Automatic,Petrol,2010,28500959.75
Toyota,Other Model,Automatic,Petrol,2011,28500959.75
Toyota,Other Model,Automatic,Petrol,2012,28500959.75
Toyota,Other Model,Automatic,Petrol,2013,28500959.75
Toyota,Other Model,Automatic,Petrol,2014,28500959.75
Toyota,Other Model,Automatic,Petrol,2015,28500959.75
Toyota,Other Model,Automatic,Petrol,2016,104498941.09
Toyota,Other Model,Automatic,Petrol,2017,104498941.09
Toyota,Other Model,Automatic,Petrol,2018,104498941.09
Toyota,Other Model,Automatic,Petrol,2019,104498941.09
Toyota,Other Model,Automatic,Petrol,2020,104498941.09
Toyota,Other Model,Automatic,Petrol,2021,104498941.09
Toyota,Other Model,Automatic,Petrol,2022,104498941.09
Toyota,Other Model,Automatic,Petrol,2023,104498941.09
Toyota,Other Model,Automatic,Petrol,2024,107998848.12
Toyota,Other Model,Automatic,Petrol,2025,114998662.19
Toyota,Passo,Automatic,Petrol,2007,4682500.0
Toyota,Passo,Automatic,Petrol,2008,4994997.1
Toyota,Passo,Automatic,Petrol,2009,4850000.0
Toyota,Passo,Automatic,Petrol,2010,5674998.04
Toyota,Passo,Automatic,Petrol,2011,5674998.04
Toyota,Passo,Automatic,Petrol,2012,5674998.04
Toyota,Passo,Automatic,Petrol,2013,5674998.04
Toyota,Passo,Automatic,Petrol,2014,7489968.47
Toyota,Passo,Automatic,Petrol,2015,7489968.47
Toyota,Passo,Automatic,Petrol,2016,7489968.47
Toyota,Passo,Automatic,Petrol,2017,7489968.47
Toyota,Passo,Automatic,Petrol,2018,7489968.47
Toyota,Passo,Automatic,Petrol,2019,7489968.47
Toyota,Passo,Automatic,Petrol,2020,7489968.47
Toyota,Passo,Automatic,Petrol,2021,8937430.02
Toyota,Passo,Automatic,Petrol,2022,8937430.02
Toyota,Passo,Automatic,Petrol,2023,8937430.02
Toyota,Pixis,Automatic,Petrol,2014,5500000.0
Toyota,Pixis,Automatic,Petrol,2015,5500019.7
Toyota,Pixis,Automatic,Petrol,2016,6499993.14
Toyota,Pixis,Automatic,Petrol,2017,6499993.14
Toyota,Pixis,Automatic,Petrol,2018,6499993.14
Toyota,Pixis,Automatic,Petrol,2019,6499993.14
Toyota,Pixis,Automatic,Petrol,2020,6724987.16
Toyota,Pixis,Automatic,Petrol,2021,6724987.16
Toyota,Pixis,Automatic,Petrol,2022,6724987.16
Toyota,Pixis,Automatic,Petrol,2023,6724987.16
Toyota,Premio,Automatic,Petrol,2007,9625000.0
Toyota,Premio,Automatic,Petrol,2008,9800000.0
Toyota,Premio,Automatic,Petrol,2009,9800149.61
Toyota,Premio,Automatic,Petrol,2010,9875000.0
Toyota,Premio,Automatic,Petrol,2011,10390000.0
Toyota,Premio,Automatic,Petrol,2012,13087500.0
Toyota,Premio,Automatic,Petrol,2013,13500000.0
Toyota,Premio,Automatic,Petrol,2014,13599732.07
Toyota,Premio,Automatic,Petrol,2015,12500000.0
Toyota,Premio,Automatic,Petrol,2016,15349946.57
Toyota,Premio,Automatic,Petrol,2017,16249901.89
Toyota,Premio,Automatic,Petrol,2018,17374887.2
Toyota,Premio,Automatic,Petrol,2019,18874840.13
Toyota,Premio,Automatic,Petrol,2020,19124761.77
Toyota,Prius,Automatic,Hybrid,2010,10500000.0
Toyota,Prius,Automatic,Hybrid,2011,9375000.0
Toyota,Prius,Automatic,Hybrid,2012,9675000.0
Toyota,Prius,Automatic,Hybrid,2013,11000000.0
Toyota,Prius,Automatic,Hybrid,2014,11375000.0
Toyota,Prius,Automatic,Hybrid,2015,13124959.17
Toyota,Prius,Automatic,Hybrid,2016,15249900.4
Toyota,Prius,Automatic,Hybrid,2017,15249900.4
Toyota,Prius,Automatic,Hybrid,2018,15249900.4
Toyota,Prius,Automatic,Hybrid,2019,15249900.4
Toyota,Prius,Automatic,Hybrid,2020,15249900.4
Toyota,Prius,Automatic,Hybrid,2021,28899642.6
Toyota,Prius,Automatic,Hybrid,2022,28899642.6
Toyota,Prius,Automatic,Hybrid,2023,28899642.6
Toyota,Prius,Automatic,Hybrid,2024,28899642.6
Toyota,Prius,Automatic,Hybrid,2025,29799618.7
Toyota,Prius,Automatic,Petrol,2009,12399977.86
Toyota,Prius,Automatic,Petrol,2010,12399977.86
Toyota,Prius,Automatic,Petrol,2011,10712500.0
Toyota,Prius,Automatic,Petrol,2012,10712517.59
Toyota,Prius,Automatic,Petrol,2013,9850000.0
Toyota,Prius,Automatic,Petrol,2014,11000000.0
Toyota,Prius,Automatic,Petrol,2015,12649978.02
Toyota,Prius,Automatic,Petrol,2016,14994918.71
Toyota,Raize,Automatic,Petrol,2020,13999384.69
Toyota,Raize,Automatic,Petrol,2021,13500000.0
Toyota,Raize,Automatic,Petrol,2022,14199214.81
Toyota,Raize,Automatic,Petrol,2023,13742500.0
Toyota,Raize,Automatic,Petrol,2024,13500000.0
Toyota,Raize,Automatic,Petrol,2025,14999325.16
Toyota,Roomy,Automatic,Petrol,2018,8950000.0
Toyota,Roomy,Automatic,Petrol,2019,8950037.63
Toyota,Roomy,Automatic,Petrol,2020,8950037.63
Toyota,Roomy,Automatic,Petrol,2021,11649965.91
Toyota,Roomy,Automatic,Petrol,2022,11649965.91
Toyota,Roomy,Automatic,Petrol,2023,10499996.46
Toyota,Vellfire,Automatic,Petrol,2014,34900000.0
Toyota,Vellfire,Automatic,Petrol,2015,34900568.41
Toyota,Vellfire,Automatic,Petrol,2016,34900568.41
Toyota,Vellfire,Automatic,Petrol,2017,34900568.41
Toyota,Vellfire,Automatic,Petrol,2018,34900568.41
Toyota,Vellfire,Automatic,Petrol,2019,68499675.95
Toyota,Vellfire,Automatic,Petrol,2020,68499675.95
Toyota,Vellfire,Automatic,Petrol,2021,68499675.95
Toyota,Vellfire,Automatic,Petrol,2022,68499675.95
Toyota,Vellfire,Automatic,Petrol,2023,68499675.95
Toyota,Vellfire,Automatic,Petrol,2024,65499755.64
Toyota,Vitz,Automatic,Petrol,2000,4599960.4
Toyota,Vitz,Automatic,Petrol,2001,4599960.4
Toyota,Vitz,Automatic,Petrol,2002,4500000.0
Toyota,Vitz,Automatic,Petrol,2003,4500236.99
Toyota,Vitz,Automatic,Petrol,2004,4500236.99
Toyota,Vitz,Automatic,Petrol,2005,5450063.42
Toyota,Vitz,Automatic,Petrol,2006,5450063.42
Toyota,Vitz,Automatic,Petrol,2007,5450000.0
Toyota,Vitz,Automatic,Petrol,2008,5575000.0
Toyota,Vitz,Automatic,Petrol,2009,6299871.8
Toyota,Vitz,Automatic,Petrol,2010,5500000.0
Toyota,Vitz,Automatic,Petrol,2011,5500149.42
Toyota,Vitz,Automatic,Petrol,2012,6894975.23
Toyota,Vitz,Automatic,Petrol,2013,6894975.23
Toyota,Vitz,Automatic,Petrol,2014,6894975.23
Toyota,Vitz,Automatic,Petrol,2015,7599971.84
Toyota,Vitz,Automatic,Petrol,2016,7837452.74
Toyota,Vitz,Automatic,Petrol,2017,8399926.58
Toyota,Vitz,Automatic,Petrol,2018,8874876.52
Toyota,Voxy,Automatic,Hybrid,2014,18000000.0
Toyota,Voxy,Automatic,Hybrid,2015,17500000.0
Toyota,Voxy,Automatic,Hybrid,2016,17500195.23
Toyota,Voxy,Automatic,Hybrid,2017,17500195.23
Toyota,Voxy,Automatic,Hybrid,2018,17500195.23
Toyota,Voxy,Automatic,Hybrid,2019,17500195.23
Toyota,Voxy,Automatic,Hybrid,2020,29949864.54
Toyota,Voxy,Automatic,Hybrid,2021,29949864.54
Toyota,Voxy,Automatic,Hybrid,2022,29949864.54
Toyota,Voxy,Automatic,Hybrid,2023,29949864.54
Toyota,Voxy,Automatic,Hybrid,2024,29949864.54
Toyota,Voxy,Automatic,Hybrid,2025,33949758.29
Toyota,Voxy,Automatic,Petrol,2014,17950000.0
Toyota,Voxy,Automatic,Petrol,2015,17637500.0
Toyota,Voxy,Automatic,Petrol,2016,17637611.34
Toyota,Voxy,Automatic,Petrol,2017,17637611.34
Toyota,Voxy,Automatic,Petrol,2018,17637611.34
Toyota,Voxy,Automatic,Petrol,2019,17637611.34
Toyota,Voxy,Automatic,Petrol,2020,29899785.63
Toyota,Voxy,Automatic,Petrol,2021,29899785.63
Toyota,Voxy,Automatic,Petrol,2022,29899785.63
Toyota,Voxy,Automatic,Petrol,2023,29899785.63
Toyota,Voxy,Automatic,Petrol,2024,29899785.63
Toyota,Yaris,Automatic,Hybrid,2022,12162500.0
Toyota,Yaris,Automatic,Hybrid,2023,17899960.24
Toyota,Yaris,Automatic,Hybrid,2024,16549996.1
Toyota,Yaris,Automatic,Hybrid,2025,18999931.02
Toyota,Yaris,Automatic,Petrol,2007,6725000.0
Toyota,Yaris,Automatic,Petrol,2008,6725354.1
Toyota,Yaris,Automatic,Petrol,2009,6725354.1
Toyota,Yaris,Automatic,Petrol,2010,7985065.31
Toyota,Yaris,Automatic,Petrol,2011,7985000.0
Toyota,Yaris,Automatic,Petrol,2012,7985065.31
Toyota,Yaris,Automatic,Petrol,2013,7985065.31
Toyota,Yaris,Automatic,Petrol,2014,7985065.31
Toyota,Yaris,Automatic,Petrol,2015,7985065.31
Toyota,Yaris,Automatic,Petrol,2016,12949417.77
Toyota,Yaris,Automatic,Petrol,2017,12949417.77
Toyota,Yaris,Automatic,Petrol,2018,12949417.77
Toyota,Yaris,Automatic,Petrol,2019,12949417.77
Toyota,Yaris,Automatic,Petrol,2020,10750000.0
Toyota,Yaris,Automatic,Petrol,2021,10750059.18
Toyota,Yaris,Automatic,Petrol,2022,10582500.0
Toyota,Yaris,Automatic,Petrol,2023,10799982.5
Toyota,Yaris,Automatic,Petrol,2024,11369895.5
Toyota,Yaris,Automatic,Petrol,2025,18149627.36
